,regularMarketPrice,logo_url,52WeekChange,SandP52WeekChange,address1,algorithm,annualHoldingsTurnover,annualReportExpenseRatio,ask,askSize,averageDailyVolume10Day,averageVolume,averageVolume10days,beta,beta3Year,bid,bidSize,bookValue,category,circulatingSupply,city,companyOfficers,country,currency,currentPrice,currentRatio,dateShortInterest,dayHigh,dayLow,debtToEquity,dividendRate,dividendYield,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,enterpriseToEbitda,enterpriseToRevenue,enterpriseValue,exDividendDate,exchange,exchangeTimezoneName,exchangeTimezoneShortName,expireDate,fiftyDayAverage,fiftyTwoWeekHigh,fiftyTwoWeekLow,financialCurrency,fiveYearAverageReturn,fiveYearAvgDividendYield,floatShares,forwardEps,forwardPE,freeCashflow,fromCurrency,fullTimeEmployees,fundFamily,fundInceptionDate,gmtOffSetMilliseconds,grossMargins,grossProfits,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,industry,isEsgPopulated,lastCapGain,lastDividendDate,lastDividendValue,lastFiscalYearEnd,lastMarket,lastSplitDate,lastSplitFactor,legalType,longBusinessSummary,longName,market,marketCap,maxAge,maxSupply,messageBoardId,morningStarOverallRating,morningStarRiskRating,mostRecentQuarter,navPrice,netIncomeToCommon,nextFiscalYearEnd,numberOfAnalystOpinions,open,openInterest,operatingCashflow,operatingMargins,payoutRatio,pegRatio,phone,previousClose,priceHint,priceToBook,priceToSalesTrailing12Months,profitMargins,quickRatio,quoteType,recommendationKey,recommendationMean,regularMarketDayHigh,regularMarketDayLow,regularMarketOpen,regularMarketPreviousClose,regularMarketVolume,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,revenueQuarterlyGrowth,sector,sharesOutstanding,sharesPercentSharesOut,sharesShort,sharesShortPreviousMonthDate,sharesShortPriorMonth,shortName,shortPercentOfFloat,shortRatio,startDate,state,strikePrice,symbol,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,threeYearAverageReturn,toCurrency,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,tradeable,trailingAnnualDividendRate,trailingAnnualDividendYield,trailingEps,twoHundredDayAverage,volume,volume24Hr,volumeAllCurrencies,website,yield,ytdReturn,zip,trailingPE,fax,address2
132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,35.3122,https://logo.clearbit.com/amcnetworks.com,0.050292373,0.26514983,11 Penn Plaza,,,,35.76,1100.0,544110.0,392409.0,544110.0,1.100259,,35.42,800.0,19.816,,,New York,[],United States,USD,35.3122,2.236,1638230400.0,35.98,34.9,257.28,,,1.179,0.795,856419968,0.28041,4.701,1.318,4025767680,,NMS,America/New_York,EST,,41.52,83.63,32.73,USD,,,29674137,8.14,4.3381076,1391220736,,2002.0,,,-18000000,0.55224997,1521665000,0.0635,1.0390899,42252200,Broadcasting,False,,,,1609372800,,,,,"AMC Networks Inc., an entertainment company, owns and operates a suite of video entertainment products that are delivered to audiences and a platform to distributors and advertisers in the United States and internationally. The company operates in two segments, National Networks; and International and Other. The National Networks segment operates five national programming networks under the AMC, WE tv, BBC AMERICA, IFC, and SundanceTV names. This segment also produces original programming for its programming networks; and licenses, such as programming worldwide, as well as services the national programming networks. The International and Other segment operates a portfolio of channels under the AMCNI name worldwide; subscription streaming business under the Acorn TV, Shudder, Sundance Now, ALLBLK, and AMC+ names; production and comedy venues activities under the Levity name; and film distribution business under the IFC Films name. The company was founded in 1980 and is headquartered in New York, New York.",AMC Networks Inc.,us_market,1492018048,1.0,,finmb_679630,,,1632960000,,328268000,1672444800,13,35.94,,148632992,0.24908,0,-0.31,212-324-8500,35.92,2.0,1.7820044,0.4885177,0.107480004,1.975,EQUITY,hold,3.2,35.98,34.9,35.94,35.92,39863.0,0.087390006,0.31237,0.24,71.499,,Communication Services,30767800.0,0.1426,6025510.0,1635465600.0,5742858.0,AMC Networks Inc.,0.3038,13.26,,NY,,AMCX,68.65,23,48.51,45,,,,870966976.0,20.614,3036017920.0,3054173952,False,,,7.502,50.7309,39863.0,,,https://www.amcnetworks.com,,,10001,4.707038,,
134,143.9,https://logo.clearbit.com/amd.com,0.5725894,0.29132175,2485 Augustine Drive,,,,143.96,1300.0,51805990.0,54435934.0,51805990.0,1.931428,,143.88,1000.0,5.888,,,Santa Clara,[],United States,USD,143.9,2.241,1639526400.0,148.61,143.5507,9.837,,,1.331,1.367,3423000064,0.23047,50.359,11.606,172378652672,798940800,NMS,America/New_York,EST,,141.27,164.46,72.5,USD,,,1200521782,3.34,43.08383,2437625088,,12600.0,,,-18000000,0.46822,4347000000,0.00421,0.70419997,,Semiconductors,False,,,,1608940800,,966902400,2:1,,"Advanced Micro Devices, Inc. operates as a semiconductor company worldwide. The company operates in two segments, Computing and Graphics; and Enterprise, Embedded and Semi-Custom. Its products include x86 microprocessors as an accelerated processing unit, chipsets, discrete and integrated graphics processing units (GPUs), data center and professional GPUs, and development services; and server and embedded processors, and semi-custom System-on-Chip (SoC) products, development services, and technology for game consoles. The company provides x86 microprocessors for desktop PCs under the AMD Ryzen, AMD Ryzen PRO, Ryzen, Threadripper, AMD A-Series, AMD FX, AMD Athlon, AMD Athlon PRO, and AMD Pro A-Series processors brands; microprocessors for notebook and 2-in-1s under the AMD Ryzen, AMD A-Series, AMD Athlon, AMD Ryzen PRO, AMD Athlon PRO, and AMD Pro A-Series processors brands; microprocessors for servers under the AMD EPYC and AMD Opteron brands; and chipsets under the AMD trademark. It also offers discrete GPUs for desktop and notebook PCs under the AMD Radeon graphics and AMD Embedded Radeon brands; professional graphics products under the AMD Radeon Pro and AMD FirePro graphics brands; and Radeon Instinct and AMD Instinct accelerators for servers. In addition, the company provides embedded processor solutions under the AMD Opteron, AMD Athlon, AMD Geode, AMD Ryzen, AMD EPYC, AMD R-Series, and G-Series processors brands; and customer-specific solutions based on AMD CPU, GPU, and multi-media technologies, as well as semi-custom SoC products. It serves original equipment manufacturers, public cloud service providers, original design manufacturers, system integrators, independent distributors, online retailers, and add-in-board manufacturers through its direct sales force, independent distributors, and sales representatives. Advanced Micro Devices, Inc. was founded in 1969 and is headquartered in Santa Clara, California.","Advanced Micro Devices, Inc.",us_market,173775077376,1.0,,finmb_168864,,,1632528000,,3968999936,1672012800,35,146.16,,3252999936,0.20496,0,1.6,408 749 4000,145.15,2.0,24.439537,11.70045,0.26724002,1.638,EQUITY,buy,2.3,148.61,143.5507,146.16,145.15,49375662.0,0.20934,0.72143996,0.54,12.249,,Technology,1207609984.0,0.0577,69630670.0,1636934400.0,75487134.0,"Advanced Micro Devices, Inc.",0.058000002,1.25,,CA,,AMD,180,101.5,142.5,140,,,,3608000000.0,2.988,702000000.0,14851999744,False,,,3.242,104.3512,49375662.0,,,https://www.amd.com,,,95054,44.386177,,
135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,224.97,https://logo.clearbit.com/amgen.com,-0.0008382797,0.29132175,One Amgen Center Drive,,,,225.95,1100.0,2867110.0,2866328.0,2867110.0,0.615064,,224.8,1300.0,14.543,,,Thousand Oaks,[],United States,USD,224.97,1.643,1639526400.0,227.74,224.8,457.332,7.76,0.0341,-0.035,-0.068,12275999744,0.47642,12.4,5.908,152220827648,1644796800,NMS,America/New_York,EST,,211.6126,276.69,198.64,USD,,2.72,562184431,17.96,12.52617,7394749952,,24300.0,,,-18000000,0.75421995,19265000000,0.00214,0.77197,,Drug Manufacturers—General,False,,1636934400,1.76,1609372800,,943228800,2:1,,"Amgen Inc. discovers, develops, manufactures, and delivers human therapeutics worldwide. It focuses on inflammation, oncology/hematology, bone health, cardiovascular disease, nephrology, and neuroscience areas. The company's products include Enbrel to treat plaque psoriasis, rheumatoid arthritis, and psoriatic arthritis; Neulasta that reduces the chance of infection due a low white blood cell count in patients cancer; Prolia to treat postmenopausal women with osteoporosis; Xgeva for skeletal-related events prevention; Otezla for the treatment of adult patients with plaque psoriasis, psoriatic arthritis, and oral ulcers associated with BehÃ§et's disease; Aranesp to treat a lower-than-normal number of red blood cells and anemia; KYPROLIS to treat patients with relapsed or refractory multiple myeloma; and Repatha, which reduces the risks of myocardial infarction, stroke, and coronary revascularization. It also markets Nplate, Vectibix, MVASI, Parsabiv, EPOGEN, KANJINTI, BLINCYTO, Aimovig, EVENITY, AMGEVITATM, Sensipar/Mimpara, NEUPOGEN, IMLYGIC, Corlanor, and AVSOLA. Amgen Inc. serves healthcare providers, including physicians or their clinics, dialysis centers, hospitals, and pharmacies. It distributes its products through pharmaceutical wholesale distributors, as well as direct-to-consumer channels. The company has collaboration agreements with Novartis Pharma AG; UCB; Bayer HealthCare LLC; BeiGene, Ltd.; Eli Lilly and Company; Datos Health; and Verastem, Inc. to evaluate VS-6766 in combination with lumakrastm (Sotorasib) in patients with KRAS G12C-mutant non-small cell lung cancer. It has an agreement with Kyowa Kirin Co., Ltd. to jointly develop and commercialize KHK4083, a Phase 3-ready anti-OX40 fully human monoclonal antibody for the treatment of atopic dermatitis and other autoimmune diseases; and a strategic research and development collaboration with Neumora Therapeutics, Inc. Amgen Inc. was founded in 1980 and is headquartered in Thousand Oaks, California.",Amgen Inc.,us_market,126717952000,1.0,,finmb_24816,,,1632960000,,5608999936,1672444800,25,226.26,,8606000128,0.34998,0.7093,2.28,805 447 1000,226.47,2.0,15.469297,4.9178386,0.21767999,1.192,EQUITY,buy,2.5,227.74,224.8,226.26,226.47,1529585.0,0.08696,0.585,0.044,44.89,,Healthcare,563265984.0,0.0202,11402494.0,1636934400.0,11624960.0,Amgen Inc.,0.020299999,3.64,,CA,,AMGN,298,185,240.24,235,,,,12920999936.0,22.939,37579001856.0,25767000064,False,6.88,0.030379301,9.701,229.97365,1529585.0,,,https://www.amgen.com,,,91320-1799,23.190392,805 447 1010,
138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,24.79,https://logo.clearbit.com/amkor.com,0.64989936,0.29132175,2045 East Innovation Circle,,,,25.0,800.0,791230.0,987549.0,791230.0,1.480519,,24.5,800.0,11.18,,,Tempe,[],United States,USD,24.79,1.481,1639526400.0,24.97,24.66,44.907,0.2,0.0081,0.947,0.963,1235876992,0.21364,5.255,1.123,6494199296,1638748800,NMS,America/New_York,EST,,23.086,29.5,14.82,USD,,,73235277,2.49,9.955824,81992624,,29050.0,,,-18000000,0.19736,900814000,0.63504004,0.40002,,Semiconductors,False,,1638748800,0.05,1609372800,,,,,"Amkor Technology, Inc. provides outsourced semiconductor packaging and test services in the United States, Japan, Europe, the Middle East, Africa, and rest of the Asia Pacific. It offers turnkey packaging and test services, including semiconductor wafer bump, wafer probe, wafer back-grind, package design, packaging, and test and drop shipment services. The company also provides flip chip scale package products for use in smartphones, tablets, and other mobile consumer electronic devices; flip chip stacked chip scale packages that are used to stack memory, and as applications processors in mobile devices; and flip chip ball grid array products for various networking, storage, computing, and consumer applications. In addition, it offers wafer-level CSP packages that are used in power management, transceivers, sensors, wireless charging, codecs, and specialty silicon; wafer-level fan-out packages for use in ICs; and silicon wafer integrated fan-out technology, which replaces a laminate substrate with a thinner structure. Further, the company provides lead frame packages that are used in electronic devices for low to medium pin count applications; substrate-based wirebond packages, which are used to connect a die to a substrate; micro-electro-mechanical systems (MEMS) packages that are miniaturized mechanical and electro-mechanical devices; and advanced system-in-package modules, which are used in radio frequency and front end modules, basebands, connectivity, fingerprint sensors, display and touch screen drivers, sensors and MEMS, and NAND memory and solid state drives. It primarily serves integrated device manufacturers, fabless semiconductor companies, original equipment manufacturers, and contract foundries. Amkor Technology, Inc. was founded in 1968 and is headquartered in Tempe, Arizona.","Amkor Technology, Inc.",us_market,6061774848,1.0,,finmb_124219,,,1632960000,,553142976,1672444800,2,24.76,,967603968,0.117939994,0.0705,0.46,480 821 5000,24.6,2.0,2.2173524,1.0478932,0.09562001,1.196,EQUITY,buy,2,24.97,24.66,24.76,24.6,894543.0,0.07819,0.2229,0.241,23.767,,Technology,244524992.0,0.0202,4929862.0,1636934400.0,5095732.0,"Amkor Technology, Inc.",0.048600003,5.15,,AZ,,AMKR,28,27,27.5,27.5,,,,790062016.0,3.231,1239277056.0,5784726016,False,0.16,0.006504065,2.269,23.63895,894543.0,,,https://amkor.com,,,85284,10.925518,480 821 8276,
140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,3.37,https://logo.clearbit.com/amarincorp.com,-0.333996,0.29132175,Grand Canal Docklands,,,,3.37,2200.0,2958740.0,3614177.0,2958740.0,2.181818,,3.36,3200.0,1.624,,,Dublin,[],Ireland,USD,3.37,2.64,1639526400.0,3.445,3.3,1.628,,,,,18229000,0.030079998,46.995,1.414,856674368,,NGM,America/New_York,EST,,3.9176,9.25,3.11,USD,,,368326699,0.06,56.166664,-59265752,,1000.0,,,-18000000,0.79295,482616000,0.01219,0.31606,,Biotechnology,False,,,,1609372800,,1200614400,1:10,,"Amarin Corporation plc, a pharmaceutical company, engages in the development and commercialization of therapeutics for the treatment of cardiovascular diseases in the United States. Its lead product is VASCEPA, a prescription-only omega-3 fatty acid product, used as an adjunct to diet for reducing triglyceride levels in adult patients with severe hypertriglyceridemia. The company sells its products principally to wholesalers and specialty pharmacy providers. It has a collaboration with Mochida Pharmaceutical Co., Ltd. to develop and commercialize drug products and indications based on the active pharmaceutical ingredient in Vascepa, the omega-3 acid, and eicosapentaenoic acid. The company was formerly known as Ethical Holdings plc and changed its name to Amarin Corporation plc in 1999. Amarin Corporation plc was incorporated in 1989 and is headquartered in Dublin, Ireland.",Amarin Corporation plc,us_market,1333933568,1.0,,finmb_407863,,,1632960000,,-2043000,1672444800,7,3.34,,-76620000,0.025810001,0,-9.02,353 1 669 9020,3.35,4.0,2.075123,2.201403,-0.00337,1.723,EQUITY,buy,2.3,3.445,3.3,3.34,3.35,4255320.0,0.0098,-0.00327,-0.092,1.536,,Healthcare,395825984.0,0.044699997,17708472.0,1636934400.0,15978898.0,Amarin Corporation plc,,3.81,,,,AMRN,12,4,7.93,9,,,,479142016.0,1.211,10459000.0,605947008,False,,,-0.011,4.73535,4255320.0,,,https://www.amarincorp.com,,,2,,,Block C 77 Sir John Rogerson's Quay
148,5.41,https://logo.clearbit.com/amyris.com,-0.22507125,0.29132175,5885 Hollis Street,,,,5.41,1800.0,7031610.0,6128096.0,7031610.0,1.580259,,5.41,3200.0,-0.29,,,EmeryVille,[],United States,USD,5.41,0.604,1639526400.0,5.63,5.3,,,,,,-41810000,-0.117189996,-46.182,5.412,1930874496,,NMS,America/New_York,EST,,8.5264,23.42,4.79,USD,,,203332859,-0.22,-24.590908,-15293500,,595.0,,,-18000000,0.41645,14849000,0.35062,0.41973,,Specialty Chemicals,False,,,,1609372800,,1496707200,1:15,,"Amyris, Inc., a synthetic biotechnology company, operates in the clean health and beauty markets through its consumer brands and as a supplier of sustainable and natural ingredients in Europe, the United States, Asia, Brazil, and internationally. It manufactures and sells products for the health and wellness, clean beauty, and flavor and fragrance markets. The company operates under the Amyris, Biofene, Biossance, Pipette, Purecane, and No Compromise trademarks. Amyris, Inc. has a collaboration agreement with the Infectious Disease Research Institute to advance a novel ribonucleic acid vaccine platform, including accelerating the development of a COVID-19 vaccine. The company was formerly known as Amyris Biotechnologies, Inc. and changed its name to Amyris, Inc. in June 2010. Amyris, Inc. was incorporated in 2003 and is headquartered in Emeryville, California.","Amyris, Inc.",us_market,1667572992,1.0,,finmb_27742428,,,1632960000,,-417134016,1672444800,,5.39,,-49103000,-0.1442,0,,510 450 0761,5.44,2.0,,4.6738877,-1.17278,0.364,EQUITY,none,,5.63,5.3,5.39,5.44,4436714.0,-0.08595,,0.397,1.289,,Basic Materials,308239008.0,0.122600004,37795054.0,1636934400.0,31021197.0,"Amyris, Inc.",0.1876,5.72,,CA,,AMRS,,,,,,,,114887000.0,0.373,338099008.0,356784992,False,,,-1.506,13.2401,4436714.0,,,https://www.amyris.com,,,94608,,510 225 2645,Suite 100
